Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
213.186.33.99-51.210.97.41-53-59028-17,51.210.97.41,59028,213.186.33.99,53,17,18/03/2024 11:09:13 AM,3678,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,44317.56389342034,543.7737901033171,3678.0,0.0,3678.0,3678.0,0,0,0,0,0,3678.0,3678.0,0.0,3678.0,3678.0,0,0,0,0,0,16,0.0,543.7737901033171,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-41773-17,51.210.97.41,41773,213.186.33.99,53,17,18/03/2024 11:07:45 AM,5878,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,27730.52058523307,340.25178632187817,5878.0,0.0,5878.0,5878.0,0,0,0,0,0,5878.0,5878.0,0.0,5878.0,5878.0,0,0,0,0,0,16,0.0,340.25178632187817,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-55067-17,51.210.97.41,55067,213.186.33.99,53,17,18/03/2024 10:57:51 AM,5272,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30918.05766312595,379.36267071320185,5272.0,0.0,5272.0,5272.0,0,0,0,0,0,5272.0,5272.0,0.0,5272.0,5272.0,0,0,0,0,0,16,0.0,379.36267071320185,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37311-17,51.210.97.41,37311,213.186.33.99,53,17,18/03/2024 11:08:29 AM,5950,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,27394.957983193275,336.1344537815126,5950.0,0.0,5950.0,5950.0,0,0,0,0,0,5950.0,5950.0,0.0,5950.0,5950.0,0,0,0,0,0,16,0.0,336.1344537815126,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-55823-17,51.210.97.41,55823,213.186.33.99,53,17,18/03/2024 11:08:53 AM,5649,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,28854.664542396884,354.0449637103912,5649.0,0.0,5649.0,5649.0,0,0,0,0,0,5649.0,5649.0,0.0,5649.0,5649.0,0,0,0,0,0,16,0.0,354.0449637103912,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.224.153.95-51.210.97.41-0-0-0,10.224.153.95,0,51.210.97.41,0,0,18/03/2024 10:54:23 AM,40,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,0,0.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-55147-17,51.210.97.41,55147,213.186.33.99,53,17,18/03/2024 10:54:58 AM,5226,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26406.429391504018,382.70187523918867,5226.0,0.0,5226.0,5226.0,0,0,0,0,0,5226.0,5226.0,0.0,5226.0,5226.0,0,0,0,0,0,16,0.0,382.70187523918867,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-47561-17,51.210.97.41,47561,213.186.33.99,53,17,18/03/2024 11:01:36 AM,5551,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,29364.07854440641,360.29544226265534,5551.0,0.0,5551.0,5551.0,0,0,0,0,0,5551.0,5551.0,0.0,5551.0,5551.0,0,0,0,0,0,16,0.0,360.29544226265534,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-46396-17,51.210.97.41,46396,213.186.33.99,53,17,18/03/2024 10:55:38 AM,3633,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,37985.13625103221,550.5092210294523,3633.0,0.0,3633.0,3633.0,0,0,0,0,0,3633.0,3633.0,0.0,3633.0,3633.0,0,0,0,0,0,16,0.0,550.5092210294523,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/03/2024 10:56:57 AM,97792093,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135465369372962,1.95584186E7,2.6783891143873554E7,4.940805E7,11.0,9.7792067E7,2.444801675E7,2.823321860183972E7,4.940805E7,11.0,0,0,0,0,0,0,0,0,0,0,0,0.051128878078108016,0.010225775615621603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,20.5,7.7781745930520225,26.0,15.0,4.88960205E7,724119.0632351147,4.940805E7,4.8383991E7,No Label
213.186.33.99-51.210.97.41-53-53928-17,51.210.97.41,53928,213.186.33.99,53,17,18/03/2024 11:03:28 AM,9127,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,17859.09937547935,219.13005368686316,9127.0,0.0,9127.0,9127.0,0,0,0,0,0,9127.0,9127.0,0.0,9127.0,9127.0,0,0,0,0,0,16,0.0,219.13005368686316,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-56747-17,51.210.97.41,56747,213.186.33.99,53,17,18/03/2024 10:57:03 AM,5308,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30708.364732479276,376.7897513187641,5308.0,0.0,5308.0,5308.0,0,0,0,0,0,5308.0,5308.0,0.0,5308.0,5308.0,0,0,0,0,0,16,0.0,376.7897513187641,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-58527-17,51.210.97.41,58527,213.186.33.99,53,17,18/03/2024 11:02:20 AM,5425,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30046.082949308755,368.66359447004606,5425.0,0.0,5425.0,5425.0,0,0,0,0,0,5425.0,5425.0,0.0,5425.0,5425.0,0,0,0,0,0,16,0.0,368.66359447004606,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-51850-17,51.210.97.41,51850,213.186.33.99,53,17,18/03/2024 10:56:18 AM,5254,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,31023.98172820708,380.6623524933384,5254.0,0.0,5254.0,5254.0,0,0,0,0,0,5254.0,5254.0,0.0,5254.0,5254.0,0,0,0,0,0,16,0.0,380.6623524933384,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-52224-17,51.210.97.41,52224,213.186.33.99,53,17,18/03/2024 11:01:16 AM,5049,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27332.144979203804,396.1180431768667,5049.0,0.0,5049.0,5049.0,0,0,0,0,0,5049.0,5049.0,0.0,5049.0,5049.0,0,0,0,0,0,16,0.0,396.1180431768667,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-33785-17,51.210.97.41,33785,213.186.33.99,53,17,18/03/2024 11:09:05 AM,5235,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26361.03151862464,382.043935052531,5235.0,0.0,5235.0,5235.0,0,0,0,0,0,5235.0,5235.0,0.0,5235.0,5235.0,0,0,0,0,0,16,0.0,382.043935052531,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
45.227.253.130-51.210.97.41-50096-4052-6,45.227.253.130,50096,51.210.97.41,4052,6,18/03/2024 11:12:02 AM,32793,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48293843198243,16396.5,23148.554695704006,32765.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,20,40,30.49431281066081,60.98862562132162,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
37.65.64.144-51.210.97.41-54130-443-6,37.65.64.144,54130,51.210.97.41,443,6,18/03/2024 10:58:26 AM,119998315,24,13,2052.0,702.0,171.0,0.0,85.5,87.33892005584761,54.0,54.0,54.0,0.0,22.950322260775078,0.3083376629080167,3333286.527777778,4767556.489204378,9988884.0,2857.0,1.19979437E8,5216497.260869565,5088548.873567164,9988884.0,15245.0,1.19998315E8,9999859.583333334,3152.267970217603,1.0004738E7,9995673.0,0,1,0,0,768,416,0.20000280837276757,0.10833485453524909,0.0,171.0,73.89473684210523,70.5613742717506,4978.907539118066,0,0,0,1,1,0,0,0,0.0,75.89189189189189,85.5,54.0,0,0,0,0,0,0,24,2052,13,702,-1,501,12,0,18166.083333333332,1666.0354933648666,19722.0,14432.0,9981322.999999998,3910.701215894567,9988884.0,9974591.0,No Label
162.142.125.84-51.210.97.41-39744-8389-6,162.142.125.84,39744,51.210.97.41,8389,6,18/03/2024 11:10:53 AM,28,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,44,0.0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-48485-17,51.210.97.41,48485,213.186.33.99,53,17,18/03/2024 11:02:52 AM,5120,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,31835.937499999996,390.62499999999994,5120.0,0.0,5120.0,5120.0,0,0,0,0,0,5120.0,5120.0,0.0,5120.0,5120.0,0,0,0,0,0,16,0.0,390.62499999999994,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-42870-17,51.210.97.41,42870,213.186.33.99,53,17,18/03/2024 11:11:46 AM,5234,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,31142.529614061903,382.11692777990066,5234.0,0.0,5234.0,5234.0,0,0,0,0,0,5234.0,5234.0,0.0,5234.0,5234.0,0,0,0,0,0,16,0.0,382.11692777990066,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-55869-17,51.210.97.41,55869,213.186.33.99,53,17,18/03/2024 11:04:40 AM,10455,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15590.626494500239,191.29603060736488,10455.0,0.0,10455.0,10455.0,0,0,0,0,0,10455.0,10455.0,0.0,10455.0,10455.0,0,0,0,0,0,16,0.0,191.29603060736488,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-38671-17,51.210.97.41,38671,213.186.33.99,53,17,18/03/2024 11:12:46 AM,4164,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,39145.05283381364,480.3073967339097,4164.0,0.0,4164.0,4164.0,0,0,0,0,0,4164.0,4164.0,0.0,4164.0,4164.0,0,0,0,0,0,16,0.0,480.3073967339097,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
37.65.64.144-51.210.97.41-53497-51821-17,37.65.64.144,53497,51.210.97.41,51821,17,18/03/2024 10:58:25 AM,119040842,19,1,2812.0,148.0,148.0,148.0,148.0,0.0,148.0,148.0,148.0,0.0,24.865415518482305,0.16800956431406963,6265307.47368421,3461180.500067721,2.0481407E7,5039056.0,1.14001574E8,6333420.777777777,3548398.0294538974,2.0481407E7,5039056.0,0,0,0,0,0,0,0,0,0,152,8,0.15960908609836613,0.00840047821570348,148.0,148.0,148.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,155.4,148.0,148.0,0,0,0,0,0,0,19,2812,1,148,-1,-1,19,0,0,0,0,0,6265307.47368421,3461180.500067721,2.0481407E7,5039056.0,No Label
213.186.33.99-51.210.97.41-53-48898-17,51.210.97.41,48898,213.186.33.99,53,17,18/03/2024 11:10:10 AM,9817,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,16603.850463481718,203.72822654578792,9817.0,0.0,9817.0,9817.0,0,0,0,0,0,9817.0,9817.0,0.0,9817.0,9817.0,0,0,0,0,0,16,0.0,203.72822654578792,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-58265-17,51.210.97.41,58265,213.186.33.99,53,17,18/03/2024 10:56:42 AM,5125,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26926.82926829268,390.2439024390244,5125.0,0.0,5125.0,5125.0,0,0,0,0,0,5125.0,5125.0,0.0,5125.0,5125.0,0,0,0,0,0,16,0.0,390.2439024390244,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-47079-17,51.210.97.41,47079,213.186.33.99,53,17,18/03/2024 11:02:56 AM,5241,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26330.85289066972,381.6065636328945,5241.0,0.0,5241.0,5241.0,0,0,0,0,0,5241.0,5241.0,0.0,5241.0,5241.0,0,0,0,0,0,16,0.0,381.6065636328945,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-43506-17,51.210.97.41,43506,213.186.33.99,53,17,18/03/2024 11:11:02 AM,5084,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27143.981117230527,393.3910306845004,5084.0,0.0,5084.0,5084.0,0,0,0,0,0,5084.0,5084.0,0.0,5084.0,5084.0,0,0,0,0,0,16,0.0,393.3910306845004,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-59372-17,51.210.97.41,59372,213.186.33.99,53,17,18/03/2024 11:12:42 AM,5280,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26136.363636363636,378.7878787878788,5280.0,0.0,5280.0,5280.0,0,0,0,0,0,5280.0,5280.0,0.0,5280.0,5280.0,0,0,0,0,0,16,0.0,378.7878787878788,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,18/03/2024 10:56:33 AM,10376923,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854707219086043,3458974.3333333335,2995543.0451531378,5196917.0,33.0,5196950.0,2598475.0,3674751.91743987,5196917.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0.28910304143145327,0.09636768047715108,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,33.0,0.0,33.0,33.0,5188445.0,11981.217300424862,5196917.0,5179973.0,No Label
213.186.33.99-51.210.97.41-53-41464-17,51.210.97.41,41464,213.186.33.99,53,17,18/03/2024 11:02:00 AM,5394,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25583.98220244716,370.7823507601038,5394.0,0.0,5394.0,5394.0,0,0,0,0,0,5394.0,5394.0,0.0,5394.0,5394.0,0,0,0,0,0,16,0.0,370.7823507601038,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-39665-17,51.210.97.41,39665,213.186.33.99,53,17,18/03/2024 11:08:37 AM,10770,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15134.633240482823,185.70102135561746,10770.0,0.0,10770.0,10770.0,0,0,0,0,0,10770.0,10770.0,0.0,10770.0,10770.0,0,0,0,0,0,16,0.0,185.70102135561746,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-58494-17,51.210.97.41,58494,213.186.33.99,53,17,18/03/2024 11:09:33 AM,9115,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,17882.611080636314,219.41854086670324,9115.0,0.0,9115.0,9115.0,0,0,0,0,0,9115.0,9115.0,0.0,9115.0,9115.0,0,0,0,0,0,16,0.0,219.41854086670324,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-79.124.58.158-54855-55783-6,79.124.58.158,55783,51.210.97.41,54855,6,18/03/2024 10:59:21 AM,38554,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81293769777456,19277.0,27232.096357056318,38533.0,21.0,0,0,0,0,0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,24,44,25.937645899258186,51.87529179851637,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-57042-17,51.210.97.41,57042,213.186.33.99,53,17,18/03/2024 11:01:28 AM,5326,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30604.581299286518,375.51633496057076,5326.0,0.0,5326.0,5326.0,0,0,0,0,0,5326.0,5326.0,0.0,5326.0,5326.0,0,0,0,0,0,16,0.0,375.51633496057076,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-44810-17,51.210.97.41,44810,213.186.33.99,53,17,18/03/2024 10:55:22 AM,5260,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26235.74144486692,380.22813688212926,5260.0,0.0,5260.0,5260.0,0,0,0,0,0,5260.0,5260.0,0.0,5260.0,5260.0,0,0,0,0,0,16,0.0,380.22813688212926,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-59051-17,51.210.97.41,59051,213.186.33.99,53,17,18/03/2024 11:11:14 AM,8987,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,18137.30944697897,222.54367419606098,8987.0,0.0,8987.0,8987.0,0,0,0,0,0,8987.0,8987.0,0.0,8987.0,8987.0,0,0,0,0,0,16,0.0,222.54367419606098,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-92.222.184.1-0-0-0,92.222.184.1,0,51.210.97.41,0,0,18/03/2024 10:58:33 AM,103336635,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15483376248897596,6889108.999999999,8345299.991231635,2.0309637E7,26.0,8.4714024E7,1.4119004E7,5367352.271578268,2.0309678E7,8195997.0,1.03336635E8,1.2917079375000002E7,7092378.871001181,2.0309666E7,31.0,0,0,0,0,0,0,0.06773977108892698,0.08709399140004898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,9,0,-1,-1,0,0,32.142857142857146,4.980915960897535,41.0,26.0,1.4762339999999998E7,5186955.007224759,2.0309637E7,8195968.0,No Label
213.186.33.99-51.210.97.41-53-34699-17,51.210.97.41,34699,213.186.33.99,53,17,18/03/2024 10:54:50 AM,5151,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26790.914385556203,388.2741215298,5151.0,0.0,5151.0,5151.0,0,0,0,0,0,5151.0,5151.0,0.0,5151.0,5151.0,0,0,0,0,0,16,0.0,388.2741215298,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-47067-17,51.210.97.41,47067,213.186.33.99,53,17,18/03/2024 11:12:30 AM,5516,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25018.129079042785,362.58158085569255,5516.0,0.0,5516.0,5516.0,0,0,0,0,0,5516.0,5516.0,0.0,5516.0,5516.0,0,0,0,0,0,16,0.0,362.58158085569255,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
3.254.164.235-51.210.97.41-0-0-0,3.254.164.235,0,51.210.97.41,0,0,18/03/2024 11:10:20 AM,42,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47619.04761904762,42.0,0.0,42.0,42.0,0,0,0,0,0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0.0,47619.04761904762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
